ip.src,ip.dst,ip.proto,ip.checksum,tcp.srcport,tcp.dstport,tcp.flags,frame.len,frame.time_epoch
"10.117.77.120","10.117.77.115","6","0xa022","3026","80","0x0002","60","1717611734.495900000"
"10.117.77.120","10.117.77.115","6","0xa0d2","3027","80","0x0002","60","1717611734.495900000"
"10.117.77.120","10.117.77.115","6","0xa4c0","3030","80","0x0002","60","1717611734.495900000"
"10.117.77.120","10.117.77.115","6","0x4e63","3031","80","0x0002","60","1717611734.495900000"
"10.117.77.120","10.117.77.115","6","0xd8aa","3032","80","0x0002","60","1717611734.495900000"
"10.117.77.120","10.117.77.115","6","0x2ee1","3033","80","0x0002","60","1717611734.495900000"
"10.117.77.120","10.117.77.115","6","0x4acb","3036","80","0x0002","60","1717611734.495900000"
"10.117.77.120","10.117.77.115","6","0xad54","3037","80","0x0002","60","1717611734.495900000"
"10.117.77.120","10.117.77.115","6","0xff72","3040","80","0x0002","60","1717611734.495900000"
"10.117.77.120","10.117.77.115","6","0x3f47","3042","80","0x0002","60","1717611734.496176000"
"10.117.77.120","10.117.77.115","6","0x0d4c","3043","80","0x0002","60","1717611734.496176000"
"10.117.77.120","10.117.77.115","6","0xeb78","3046","80","0x0002","60","1717611734.496176000"
"10.117.77.120","10.117.77.115","6","0xd31f","3047","80","0x0002","60","1717611734.496176000"
"10.117.77.120","10.117.77.115","6","0x2814","3048","80","0x0002","60","1717611734.496176000"
"10.117.77.120","10.117.77.115","6","0x7e5c","3049","80","0x0002","60","1717611734.496176000"
"10.117.77.120","10.117.77.115","6","0x112a","3052","80","0x0002","60","1717611734.496176000"
"10.117.77.120","10.117.77.115","6","0x0d25","3053","80","0x0002","60","1717611734.496176000"
"10.117.77.120","10.117.77.115","6","0xef87","3058","80","0x0002","60","1717611734.496176000"
"10.117.77.120","10.117.77.115","6","0x1f8c","3059","80","0x0002","60","1717611734.496176000"
"10.117.77.120","10.117.77.115","6","0xb071","3062","80","0x0002","60","1717611734.496176000"
"10.117.77.120","10.117.77.115","6","0x77b0","3063","80","0x0002","60","1717611734.496176000"
"10.117.77.120","10.117.77.115","6","0x0b0d","3064","80","0x0002","60","1717611734.496176000"
"10.117.77.120","10.117.77.115","6","0xca74","3065","80","0x0002","60","1717611734.496176000"
"10.117.77.120","10.117.77.115","6","0xddd2","3068","80","0x0002","60","1717611734.496176000"
"10.117.77.120","10.117.77.115","6","0x76e1","3069","80","0x0002","60","1717611734.496176000"
"10.117.77.120","10.117.77.115","6","0x9922","3072","80","0x0002","60","1717611734.496176000"
"10.117.77.120","10.117.77.115","6","0x018e","3073","80","0x0002","60","1717611734.496176000"
"10.117.77.119","10.117.77.115","6","0x598d","2023","80","0x0002","60","1717611734.496176000"
"10.117.77.120","10.117.77.115","6","0x6884","3076","80","0x0002","60","1717611734.496176000"
"10.117.77.120","10.117.77.115","6","0xb371","3077","80","0x0002","60","1717611734.496176000"
"10.117.77.119","10.117.77.115","6","0x10b3","2024","80","0x0002","60","1717611734.496176000"
"10.117.77.120","10.117.77.115","6","0x2180","3082","80","0x0002","60","1717611734.496176000"
"10.117.77.120","10.117.77.115","6","0xdd50","3083","80","0x0002","60","1717611734.496176000"
"10.117.77.119","10.117.77.115","6","0xd08e","2025","80","0x0002","60","1717611734.496176000"
"10.117.77.120","10.117.77.115","6","0x5a6e","3086","80","0x0002","60","1717611734.496176000"
"10.117.77.120","10.117.77.115","6","0xc2cf","3087","80","0x0002","60","1717611734.496176000"
"10.117.77.120","10.117.77.115","6","0x3c63","3041","80","0x0002","60","1717611734.496234000"
"10.117.77.120","10.117.77.115","6","0x203e","3044","80","0x0002","60","1717611734.496234000"
"10.117.77.120","10.117.77.115","6","0x85b2","3045","80","0x0002","60","1717611734.496234000"
"10.117.77.120","10.117.77.115","6","0x5364","3050","80","0x0002","60","1717611734.496234000"
"10.117.77.120","10.117.77.115","6","0x60cb","3051","80","0x0002","60","1717611734.496234000"
"10.117.77.120","10.117.77.115","6","0xab6b","3054","80","0x0002","60","1717611734.496234000"
"10.117.77.120","10.117.77.115","6","0x623e","3055","80","0x0002","60","1717611734.496234000"
"10.117.77.120","10.117.77.115","6","0x9c52","3056","80","0x0002","60","1717611734.496234000"
"10.117.77.120","10.117.77.115","6","0x2ece","3057","80","0x0002","60","1717611734.496234000"
"10.117.77.120","10.117.77.115","6","0x4ceb","3060","80","0x0002","60","1717611734.496234000"
"10.117.77.120","10.117.77.115","6","0x516a","3061","80","0x0002","60","1717611734.496234000"
"10.117.77.120","10.117.77.115","6","0x1d16","3066","80","0x0002","60","1717611734.496234000"
"10.117.77.120","10.117.77.115","6","0x82c3","3067","80","0x0002","60","1717611734.496234000"
"10.117.77.120","10.117.77.115","6","0x46a6","3070","80","0x0002","60","1717611734.496234000"
"10.117.77.120","10.117.77.115","6","0x8199","3071","80","0x0002","60","1717611734.496234000"
"10.117.77.120","10.117.77.115","6","0xfd2c","3074","80","0x0002","60","1717611734.496234000"
"10.117.77.120","10.117.77.115","6","0xe141","3075","80","0x0002","60","1717611734.496234000"
"10.117.77.120","10.117.77.115","6","0xca2e","3078","80","0x0002","60","1717611734.496234000"
"10.117.77.120","10.117.77.115","6","0x09d2","3079","80","0x0002","60","1717611734.496234000"
"10.117.77.120","10.117.77.115","6","0x25c0","3080","80","0x0002","60","1717611734.496234000"
"10.117.77.120","10.117.77.115","6","0xa65f","3081","80","0x0002","60","1717611734.496234000"
"10.117.77.120","10.117.77.115","6","0x1bfc","3084","80","0x0002","60","1717611734.496234000"
"10.117.77.120","10.117.77.115","6","0xbdef","3085","80","0x0002","60","1717611734.496234000"
"10.117.77.119","10.117.77.115","6","0x6b38","2026","80","0x0002","60","1717611734.496234000"
"10.117.77.120","10.117.77.115","6","0xdc64","3090","80","0x0002","60","1717611734.496478000"
"10.117.77.120","10.117.77.115","6","0x9c4f","3091","80","0x0002","60","1717611734.496478000"
"10.117.77.119","10.117.77.115","6","0xedec","2027","80","0x0002","60","1717611734.496478000"
"10.117.77.120","10.117.77.115","6","0x6044","3094","80","0x0002","60","1717611734.496478000"
"10.117.77.120","10.117.77.115","6","0x2ec9","3095","80","0x0002","60","1717611734.496478000"
"10.117.77.120","10.117.77.115","6","0x8033","3096","80","0x0002","60","1717611734.496478000"
"10.117.77.120","10.117.77.115","6","0xa69b","3097","80","0x0002","60","1717611734.496478000"
"10.117.77.119","10.117.77.115","6","0x6941","2030","80","0x0002","60","1717611734.496478000"
"10.117.77.120","10.117.77.115","6","0x4ae5","3100","80","0x0002","60","1717611734.496478000"
"10.117.77.120","10.117.77.115","6","0xb063","3101","80","0x0002","60","1717611734.496478000"
"10.117.77.119","10.117.77.115","6","0xf6f8","2031","80","0x0002","60","1717611734.496478000"
"10.117.77.120","10.117.77.115","6","0x74af","3104","80","0x0002","60","1717611734.496478000"
"10.117.77.119","10.117.77.115","6","0xff89","2032","80","0x0002","60","1717611734.496478000"
"10.117.77.120","10.117.77.115","6","0xdb29","3105","80","0x0002","60","1717611734.496478000"
"10.117.77.120","10.117.77.115","6","0x91a8","3108","80","0x0002","60","1717611734.496478000"
"10.117.77.120","10.117.77.115","6","0xccd8","3109","80","0x0002","60","1717611734.496478000"
"10.117.77.119","10.117.77.115","6","0x3281","2033","80","0x0002","60","1717611734.496478000"
"10.117.77.120","10.117.77.115","6","0x1c28","3114","80","0x0002","60","1717611734.496478000"
"10.117.77.120","10.117.77.115","6","0x5e28","3115","80","0x0002","60","1717611734.496478000"
"10.117.77.120","10.117.77.115","6","0x7652","3118","80","0x0002","60","1717611734.496478000"
"10.117.77.120","10.117.77.115","6","0xae3b","3119","80","0x0002","60","1717611734.496478000"
"10.117.77.120","10.117.77.115","6","0xeb93","3120","80","0x0002","60","1717611734.496478000"
"10.117.77.119","10.117.77.115","6","0x8daf","2036","80","0x0002","60","1717611734.496478000"
"10.117.77.120","10.117.77.115","6","0x3fc7","3121","80","0x0002","60","1717611734.496478000"
"10.117.77.119","10.117.77.115","6","0x91a2","2037","80","0x0002","60","1717611734.496478000"
"10.117.77.120","10.117.77.115","6","0x5ae5","3088","80","0x0002","60","1717611734.496524000"
"10.117.77.120","10.117.77.115","6","0x473c","3089","80","0x0002","60","1717611734.496524000"
"10.117.77.120","10.117.77.115","6","0x0d6a","3092","80","0x0002","60","1717611734.496524000"
"10.117.77.119","10.117.77.115","6","0x5ded","2028","80","0x0002","60","1717611734.496524000"
"10.117.77.120","10.117.77.115","6","0x152a","3093","80","0x0002","60","1717611734.496524000"
"10.117.77.119","10.117.77.115","6","0x0d8f","2029","80","0x0002","60","1717611734.496524000"
"10.117.77.120","10.117.77.115","6","0x59c9","3098","80","0x0002","60","1717611734.496524000"
"10.117.77.120","10.117.77.115","6","0xac95","3099","80","0x0002","60","1717611734.496524000"
"10.117.77.120","10.117.77.115","6","0x93ae","3102","80","0x0002","60","1717611734.496524000"
"10.117.77.120","10.117.77.115","6","0xc2eb","3103","80","0x0002","60","1717611734.496524000"
"10.117.77.120","10.117.77.115","6","0x0ca5","3106","80","0x0002","60","1717611734.496524000"
"10.117.77.120","10.117.77.115","6","0xa6a7","3107","80","0x0002","60","1717611734.496524000"
"10.117.77.120","10.117.77.115","6","0x9711","3110","80","0x0002","60","1717611734.496524000"
"10.117.77.119","10.117.77.115","6","0xf29f","2034","80","0x0002","60","1717611734.496524000"
"10.117.77.120","10.117.77.115","6","0x4b16","3111","80","0x0002","60","1717611734.496524000"
"10.117.77.120","10.117.77.115","6","0xc44a","3112","80","0x0002","60","1717611734.496524000"
"10.117.77.120","10.117.77.115","6","0x5934","3113","80","0x0002","60","1717611734.496524000"
"10.117.77.119","10.117.77.115","6","0x0da9","2035","80","0x0002","60","1717611734.496524000"
"10.117.77.120","10.117.77.115","6","0x1228","3116","80","0x0002","60","1717611734.496524000"
"10.117.77.120","10.117.77.115","6","0xc79a","3117","80","0x0002","60","1717611734.496524000"
"10.117.77.120","10.117.77.115","6","0x7c28","3122","80","0x0002","60","1717611734.496524000"
"10.117.77.120","10.117.77.115","6","0xe324","3123","80","0x0002","60","1717611734.496524000"
"10.117.77.120","10.117.77.115","6","0xf886","3126","80","0x0002","60","1717611734.496524000"
"10.117.77.119","10.117.77.115","6","0xbfae","2038","80","0x0002","60","1717611734.496524000"
"10.117.77.120","10.117.77.115","6","0x6f5e","3127","80","0x0002","60","1717611734.496941000"
"10.117.77.120","10.117.77.115","6","0xe4ec","3128","80","0x0002","60","1717611734.496941000"
"10.117.77.119","10.117.77.115","6","0x89a6","2039","80","0x0002","60","1717611734.496941000"
"10.117.77.120","10.117.77.115","6","0xe801","3129","80","0x0002","60","1717611734.496941000"
"10.117.77.120","10.117.77.115","6","0xf121","3132","80","0x0002","60","1717611734.496941000"
"10.117.77.119","10.117.77.115","6","0xe489","2040","80","0x0002","60","1717611734.496941000"
"10.117.77.120","10.117.77.115","6","0xc3f4","3133","80","0x0002","60","1717611734.496941000"
"10.117.77.119","10.117.77.115","6","0x1e1a","2041","80","0x0002","60","1717611734.496941000"
"10.117.77.120","10.117.77.115","6","0xbeee","3124","80","0x0002","60","1717611734.496950000"
"10.117.77.120","10.117.77.115","6","0xc829","3136","80","0x0002","60","1717611734.496941000"
"10.117.77.120","10.117.77.115","6","0xa4ca","3125","80","0x0002","60","1717611734.496950000"
"10.117.77.120","10.117.77.115","6","0x4e6b","3137","80","0x0002","60","1717611734.496941000"
"10.117.77.120","10.117.77.115","6","0x5a36","3130","80","0x0002","60","1717611734.496950000"
"10.117.77.120","10.117.77.115","6","0xc0d9","3140","80","0x0002","60","1717611734.496941000"
"10.117.77.120","10.117.77.115","6","0xbb74","3131","80","0x0002","60","1717611734.496950000"
"10.117.77.120","10.117.77.115","6","0x1c1f","3141","80","0x0002","60","1717611734.496941000"
"10.117.77.120","10.117.77.115","6","0x2bda","3134","80","0x0002","60","1717611734.496950000"
"10.117.77.119","10.117.77.115","6","0x2c71","2044","80","0x0002","60","1717611734.496941000"
"10.117.77.120","10.117.77.115","6","0xd285","3135","80","0x0002","60","1717611734.496950000"
"10.117.77.120","10.117.77.115","6","0x40f8","3138","80","0x0002","60","1717611734.496950000"
"10.117.77.120","10.117.77.115","6","0x0cf7","3146","80","0x0002","60","1717611734.496941000"
"10.117.77.119","10.117.77.115","6","0x7b1d","2042","80","0x0002","60","1717611734.496950000"
"10.117.77.120","10.117.77.115","6","0x667e","3139","80","0x0002","60","1717611734.496950000"
"10.117.77.119","10.117.77.115","6","0xdd9d","2045","80","0x0002","60","1717611734.496941000"
"10.117.77.119","10.117.77.115","6","0xe3e4","2043","80","0x0002","60","1717611734.496950000"
"10.117.77.120","10.117.77.115","6","0xe6db","3147","80","0x0002","60","1717611734.496941000"
"10.117.77.120","10.117.77.115","6","0xf86b","3142","80","0x0002","60","1717611734.496950000"
"10.117.77.120","10.117.77.115","6","0x7dfe","3150","80","0x0002","60","1717611734.496941000"
"10.117.77.120","10.117.77.115","6","0x4f0d","3143","80","0x0002","60","1717611734.496950000"
"10.117.77.120","10.117.77.115","6","0x03ca","3151","80","0x0002","60","1717611734.496941000"
"10.117.77.120","10.117.77.115","6","0xae3c","3144","80","0x0002","60","1717611734.496950000"
"10.117.77.120","10.117.77.115","6","0xde41","3152","80","0x0002","60","1717611734.496941000"
"10.117.77.120","10.117.77.115","6","0x6726","3145","80","0x0002","60","1717611734.496950000"
"10.117.77.120","10.117.77.115","6","0xbe94","3153","80","0x0002","60","1717611734.496941000"
"10.117.77.120","10.117.77.115","6","0xf172","3148","80","0x0002","60","1717611734.496950000"
"10.117.77.120","10.117.77.115","6","0xc945","3156","80","0x0002","60","1717611734.496941000"
"10.117.77.120","10.117.77.115","6","0xd813","3149","80","0x0002","60","1717611734.496950000"
"10.117.77.120","10.117.77.115","6","0xdea5","3157","80","0x0002","60","1717611734.496941000"
"10.117.77.119","10.117.77.115","6","0x62e7","2046","80","0x0002","60","1717611734.496950000"
"10.117.77.119","10.117.77.115","6","0xf3d8","2048","80","0x0002","60","1717611734.496941000"
"10.117.77.120","10.117.77.115","6","0xbcea","3154","80","0x0002","60","1717611734.496950000"
"10.117.77.119","10.117.77.115","6","0x4346","2049","80","0x0002","60","1717611734.496941000"
"10.117.77.120","10.117.77.115","6","0xcd34","3155","80","0x0002","60","1717611734.496950000"
"10.117.77.120","10.117.77.115","6","0xb6c5","3162","80","0x0002","60","1717611734.496941000"
"10.117.77.119","10.117.77.115","6","0x7642","2047","80","0x0002","60","1717611734.496950000"
"10.117.77.120","10.117.77.115","6","0xb1b9","3158","80","0x0002","60","1717611734.496950000"
"10.117.77.120","10.117.77.115","6","0xe8f1","3163","80","0x0002","60","1717611734.496941000"
"10.117.77.120","10.117.77.115","6","0x5c71","3159","80","0x0002","60","1717611734.496950000"
"10.117.77.120","10.117.77.115","6","0xfbd3","3160","80","0x0002","60","1717611734.496950000"
"10.117.77.120","10.117.77.115","6","0x1f1d","3161","80","0x0002","60","1717611734.496950000"
"10.117.77.120","10.117.77.115","6","0xae9d","3164","80","0x0002","60","1717611734.496950000"
"10.117.77.120","10.117.77.115","6","0x68a6","3165","80","0x0002","60","1717611734.496950000"
"10.117.77.119","10.117.77.115","6","0x6751","2050","80","0x0002","60","1717611734.496950000"
"10.117.77.119","10.117.77.115","6","0x53f6","2051","80","0x0002","60","1717611734.497263000"
"10.117.77.120","10.117.77.115","6","0xf926","3168","80","0x0002","60","1717611734.497263000"
"10.117.77.120","10.117.77.115","6","0x1734","3169","80","0x0002","60","1717611734.497263000"
"10.117.77.120","10.117.77.115","6","0xf832","3172","80","0x0002","60","1717611734.497263000"
"10.117.77.120","10.117.77.115","6","0xffa2","3173","80","0x0002","60","1717611734.497263000"
"10.117.77.119","10.117.77.115","6","0x140b","2054","80","0x0002","60","1717611734.497263000"
"10.117.77.120","10.117.77.115","6","0x722e","3178","80","0x0002","60","1717611734.497263000"
"10.117.77.119","10.117.77.115","6","0xb83f","2055","80","0x0002","60","1717611734.497263000"
"10.117.77.120","10.117.77.115","6","0xa5ec","3179","80","0x0002","60","1717611734.497263000"
"10.117.77.120","10.117.77.115","6","0x1f42","3182","80","0x0002","60","1717611734.497263000"
"10.117.77.120","10.117.77.115","6","0x4e70","3183","80","0x0002","60","1717611734.497263000"
"10.117.77.119","10.117.77.115","6","0xf965","2056","80","0x0002","60","1717611734.497263000"
"10.117.77.120","10.117.77.115","6","0x07b1","3184","80","0x0002","60","1717611734.497263000"
"10.117.77.120","10.117.77.115","6","0x3cf3","3185","80","0x0002","60","1717611734.497263000"
"10.117.77.119","10.117.77.115","6","0x77bb","2057","80","0x0002","60","1717611734.497263000"
